,loss,vxm_dense_transformer_loss,vxm_dense_flow_resize_loss
40,0.0006027074996381998,0.0004977498319931328,0.010495755821466446
41,0.0007542052771896124,0.0006273878389038146,0.012681751511991024
42,0.0006487428909167647,0.0005378713249228895,0.01108715869486332
43,0.0005814564065076411,0.00048476122901774943,0.009669527411460876
44,0.0007068612612783909,0.0005846080021001399,0.012225308455526829
45,0.0005827117711305618,0.0004886192036792636,0.009409250691533089
46,0.0006422667065635324,0.0005300876218825579,0.011217938736081123
47,0.0006276751519180834,0.0005143316811881959,0.011334328912198544
48,0.0006473150569945574,0.0005299796466715634,0.011733547784388065
49,0.0005873399786651134,0.00048531906213611364,0.010202077217400074
50,0.000712610490154475,0.0005834743496961892,0.012913620099425316
51,0.0005280009936541319,0.00043507147347554564,0.009292957372963428
52,0.0006558937020599842,0.0005412411992438138,0.011465242132544518
53,0.0007417311426252127,0.0006126752705313265,0.012905593030154705
54,0.0006720715900883079,0.000553116959054023,0.011895463801920414
55,0.0007329391082748771,0.0006030195509083569,0.01299196109175682
56,0.0006712974864058197,0.000546113820746541,0.012518346309661865
57,0.0006581796915270388,0.000539658241905272,0.011852136813104153
58,0.0006412318325601518,0.0005170378717593849,0.012419410981237888
59,0.0006819054251536727,0.0005547902546823025,0.01271152775734663
60,0.0005525669548660517,0.00045316165778785944,0.009940513409674168
61,0.000633257208392024,0.0005195452831685543,0.011371176689863205
62,0.0006963448831811547,0.0005777893238700926,0.011855538934469223
63,0.0006647458067163825,0.0005446220166049898,0.012012382969260216
64,0.0006046941853128374,0.0004915869794785976,0.011310717090964317
65,0.0005997832049615681,0.0004906845861114562,0.010909873060882092
66,0.000568960327655077,0.00046685762936249375,0.010210258886218071
67,0.0006770931649953127,0.000555644161067903,0.012144907377660275
68,0.0006471071392297745,0.0005256765289232135,0.01214304193854332
69,0.0006087197107262909,0.0004928269772790372,0.011589277535676956
70,0.0006898814463056624,0.0005557034746743739,0.013417809270322323
71,0.0006693515460938215,0.0005522802239283919,0.011707128025591373
72,0.0006042528548277915,0.0004936636541970074,0.011058925651013851
73,0.0005057333619333804,0.0004107369459234178,0.009499644860625267
74,0.0006303882109932601,0.000517540262080729,0.011284776963293552
75,0.0007102289819158614,0.0005685003707185388,0.014172879047691822
76,0.0006237488123588264,0.0005011550383642316,0.01225936971604824
77,0.0006377618992701173,0.0005212203832343221,0.011654142290353775
78,0.0006436168332584202,0.000520586792845279,0.012303004041314125
79,0.0007195583893917501,0.0005851463065482676,0.01344121340662241
80,0.0006291341269388795,0.0005082918796688318,0.012084223330020905
81,0.0005839367513544858,0.0004745057667605579,0.010943098925054073
82,0.0005659603048115969,0.00046487338840961456,0.010108696296811104
83,0.0006676714401692152,0.0005412177997641265,0.012645361013710499
84,0.0005998727865517139,0.0004854498547501862,0.011442300863564014
85,0.0006522454787045717,0.0005255040596239269,0.012674149125814438
86,0.0006024314789101481,0.0004845718794967979,0.0117859598249197
87,0.0005424757837317884,0.00044225240708328784,0.010022356174886227
88,0.0006376783712767065,0.0005140270804986358,0.012365128844976425
89,0.0006028605857864022,0.0004894845187664032,0.011337616480886936
90,0.0006138175376690924,0.0004909574054181576,0.012285999953746796
91,0.0006653178716078401,0.0005418945220299065,0.012342332862317562
92,0.0006019476568326354,0.00048286988749168813,0.011907769367098808
93,0.0006798339891247451,0.0005439523956738412,0.013588184490799904
94,0.0007486384129151702,0.0005982503644190729,0.015038818120956421
95,0.0005649628583341837,0.00045591528760269284,0.010904758237302303
96,0.0005797668709419668,0.0004629668837878853,0.01167999766767025
97,0.0006000730209052563,0.00048472362686879933,0.011534929275512695
98,0.0006177945761010051,0.0004993084585294127,0.011848601512610912
99,0.0006390261696651578,0.0005123418522998691,0.012668430805206299
100,0.0006185982492752373,0.0004901110078208148,0.012848729267716408
101,0.0004658016550820321,0.00037186872214078903,0.009393300861120224
102,0.0005527824396267533,0.000446552992798388,0.010622945614159107
103,0.0006387523026205599,0.0005087917088530958,0.012996046803891659
104,0.0006514341221190989,0.0005325946840457618,0.011883947998285294
105,0.0006190622807480395,0.0004986898857168853,0.012037243694067001
106,0.0006813977379351854,0.0005504881264641881,0.013090960681438446
107,0.0005736377788707614,0.00046574376756325364,0.01078940648585558
108,0.0005633766413666308,0.00045388349099084735,0.010949334129691124
109,0.0006463999161496758,0.0005126951145939529,0.013370495289564133
110,0.0005385781987570226,0.00043072865810245275,0.010784969665110111
111,0.0006102834595367312,0.00048297925968654454,0.01273040845990181
112,0.0006948676891624928,0.0005528300534933805,0.014203766360878944
113,0.0006257981876842678,0.0004971896414645016,0.012860864400863647
114,0.0006447741179727018,0.0005179559229873121,0.012681830674409866
115,0.0006409212946891785,0.0005191605305299163,0.0121760917827487
116,0.0005780346691608429,0.000465348013676703,0.011268675327301025
117,0.0005238325684331357,0.0004222393035888672,0.010159336030483246
118,0.0005738508189097047,0.0004608504241332412,0.011300064623355865
119,0.0004951873561367393,0.0003985162766184658,0.009667117148637772
120,0.0006825851160101593,0.0005483014974743128,0.013428344391286373
121,0.0006627851980738342,0.0005271399859338999,0.013564511202275753
122,0.0005967177567072213,0.0004811125691048801,0.011560508981347084
123,0.0006180672207847238,0.0004920033970847726,0.012606360018253326
124,0.0005574420210905373,0.00043861381709575653,0.011882816441357136
125,0.0006670021102763712,0.0005323853110894561,0.013461703434586525
126,0.0005046720616519451,0.00040992163121700287,0.009475038386881351
127,0.0005880477838218212,0.00047550300951115787,0.011254490353167057
128,0.0006413545925170183,0.0005157299456186593,0.012562476098537445
129,0.0005258005694486201,0.0004186015867162496,0.010719900950789452
130,0.0005435280618257821,0.00043496026773937047,0.01085677184164524
131,0.0005975541425868869,0.0004754493711516261,0.0122104836627841
132,0.0005764200468547642,0.0004666291060857475,0.010979099199175835
133,0.000469704536953941,0.00037391812657006085,0.00957863125950098
134,0.0005975982639938593,0.00047434784937649965,0.012325054034590721
135,0.0006544320494867861,0.0005297329043969512,0.012469912879168987
136,0.0006451649824157357,0.0005196908605284989,0.012547417543828487
137,0.0005417557549662888,0.00043266554712317884,0.010909024626016617
138,0.0004674248048104346,0.0003713367914315313,0.009608812630176544
139,0.0006744564161635935,0.0005327952094376087,0.014166129752993584
140,0.0006388832116499543,0.0005109459743835032,0.012793727219104767
141,0.0006117899902164936,0.0004856656596530229,0.012612436898052692
142,0.0005482244887389243,0.0004399091412778944,0.010831544175744057
143,0.0005274388240650296,0.0004169653111603111,0.011047346517443657
144,0.0005784063250757754,0.0004599689273163676,0.011843746528029442
145,0.0006466888589784503,0.0005132717196829617,0.01334171649068594
146,0.0007477248436771333,0.0005926238954998553,0.01551012508571148
147,0.0006039942963980138,0.0004798655863851309,0.01241285540163517
148,0.0004995627677999437,0.00039726452087052166,0.010229823179543018
149,0.00046530866529792547,0.0003687624994199723,0.009654611349105835
150,0.0006297794170677662,0.000497463799547404,0.013231554999947548
151,0.0006133682327345014,0.000488369376398623,0.012499886564910412
152,0.0006021515582688153,0.0004881609638687223,0.011399061419069767
153,0.0006522512412630022,0.0005118046537972987,0.014044651761651039
154,0.0006039989530108869,0.00048075217637233436,0.012324677780270576
155,0.0006785361329093575,0.0005337779875844717,0.014475795440375805
156,0.0007057723123580217,0.0005614620167762041,0.014431016519665718
157,0.0005661668255925179,0.00045283843064680696,0.011332845315337181
158,0.0005617770366370678,0.0004456929746083915,0.011608392000198364
159,0.0006083828047849238,0.00048267110832966864,0.01257116999477148
160,0.0004947742563672364,0.0003935651038773358,0.010120928287506104
161,0.0005802500527352095,0.0004580639651976526,0.012218624353408813
162,0.000541163026355207,0.00042445576400496066,0.011670755222439766
163,0.0005509920883923769,0.00043886687490157783,0.011212524026632309
164,0.0005665711942128837,0.0004602046392392367,0.010636664927005768
165,0.0006636541802436113,0.0005227587535046041,0.014089561998844147
166,0.0005655671120621264,0.00044895021710544825,0.011661705560982227
167,0.0006028679781593382,0.000474482134450227,0.01283858809620142
168,0.0004997968208044767,0.0003897938004229218,0.011000294238328934
169,0.0005582289886660874,0.00044494413305073977,0.011328506283462048
170,0.0005772652802988887,0.000454693625215441,0.012257153168320656
171,0.0005136465188115835,0.0004068014386575669,0.010684508830308914
172,0.000580748135689646,0.0004649158800020814,0.011583223007619381
173,0.0005671046674251556,0.0004550462181214243,0.011205843649804592
174,0.0006119189783930779,0.00048259581672027707,0.01293232198804617
175,0.00057630380615592,0.00045741337817162275,0.011889057233929634
176,0.0006563907372765243,0.0005186031921766698,0.013778758235275745
177,0.0005760028143413365,0.0004597821971401572,0.011622050777077675
178,0.00047904852544888854,0.00038632407085970044,0.009272448718547821
179,0.0004582610272336751,0.00036424148129299283,0.009401955641806126
180,0.000641782593447715,0.0005089235492050648,0.013285895809531212
181,0.0005850087618455291,0.0004595672944560647,0.012544150464236736
182,0.0006471797241829336,0.0005169801297597587,0.01301993802189827
183,0.0005642574978992343,0.000441485462943092,0.012277229689061642
184,0.0005935955559834838,0.00045612186659127474,0.013747361488640308
185,0.0005273786373436451,0.0004247756733093411,0.010260297916829586
186,0.000653750030323863,0.0005189176299609244,0.013483226299285889
187,0.0006718906806781888,0.0005353053566068411,0.013658540323376656
188,0.0005920995608903468,0.00045798311475664377,0.01341162994503975
189,0.0005079408874735236,0.00040024888585321605,0.010769187472760677
190,0.0006326349102891982,0.0005076267989352345,0.012500818818807602
191,0.0006011095829308033,0.00047142960829660296,0.012967989780008793
192,0.0005015210481360555,0.0004043377994094044,0.009718349203467369
193,0.0006754488567821681,0.0005340175121091306,0.014143148437142372
194,0.0005533099174499512,0.0004423444624990225,0.011096552945673466
195,0.0006258825887925923,0.0004977335338480771,0.012814918532967567
196,0.0006212980370037258,0.0004927608533762395,0.012853712774813175
197,0.000602615240495652,0.0004766371857840568,0.012597816064953804
198,0.000580633757635951,0.00045869676978327334,0.012193691916763783
199,0.0005903330165892839,0.00046460036537609994,0.012573263607919216
200,0.0005819548387080431,0.00045902759302407503,0.012292716652154922
201,0.000594696553889662,0.0004737219715025276,0.01209745742380619
202,0.0004966894048266113,0.00039696466410532594,0.009972459636628628
203,0.0005441086832433939,0.00042754513560794294,0.011656352318823338
204,0.0005715087172575295,0.0004493538581300527,0.012215472757816315
205,0.0005331745487637818,0.0004225009761285037,0.011067348532378674
206,0.0005877508665435016,0.0004677901742979884,0.01199604757130146
207,0.0005646731588058174,0.00044273861567489803,0.012193460017442703
208,0.0005311854765750468,0.00041534844785928726,0.011583706364035606
209,0.0005037468508817255,0.00040044670458883047,0.010330015793442726
210,0.0005303961224853992,0.0004158363735768944,0.0114559605717659
211,0.0007179210078902543,0.0005669014644809067,0.015101947821676731
212,0.0006172938738018274,0.000494764419272542,0.012252945452928543
213,0.0006219001952558756,0.0004881541826762259,0.013374601490795612
214,0.0005777012556791306,0.00045594372204504907,0.012175755575299263
215,0.0005961046554148197,0.0004631862393580377,0.013291844166815281
216,0.000567538314498961,0.00044340844033285975,0.012412997893989086
217,0.0005701591726392508,0.0004574373015202582,0.011272192001342773
218,0.0004971276503056288,0.00038828395190648735,0.010884370654821396
219,0.0007080073701217771,0.0005592958768829703,0.014871153980493546
220,0.0006072710384614766,0.0004745964251924306,0.013267462141811848
221,0.0005659822490997612,0.0004387343069538474,0.012724786065518856
222,0.0006206438411027193,0.0004862697678618133,0.01343739777803421
223,0.000545268296264112,0.00042732086149044335,0.01179475151002407
224,0.0005706392112188041,0.0004512568993959576,0.011938239447772503
225,0.0006026446935720742,0.0004803698102477938,0.01222750823944807
226,0.0005155292456038296,0.0004061957588419318,0.010933352634310722
227,0.0006079634767957032,0.000474873639177531,0.013308992609381676
228,0.00048797595081850886,0.0003835626703221351,0.010441330261528492
229,0.0005461349501274526,0.00043172846199013293,0.01144065149128437
230,0.0004805402713827789,0.00037590786814689636,0.010463224723935127
231,0.0005639339215122163,0.0004475040768738836,0.01164297852665186
232,0.0005467548035085201,0.00042800288065336645,0.01187518797814846
233,0.0006077773286961019,0.0004781153693329543,0.012966199778020382
234,0.000489826372358948,0.00037753809010609984,0.011228818446397781
235,0.000603808555752039,0.0004753765824716538,0.012843194417655468
236,0.000557024497538805,0.00043968536192551255,0.011733914725482464
237,0.0005824838299304247,0.00046072609256953,0.012175769545137882
238,0.0005209792288951576,0.0004083499370608479,0.011262927204370499
239,0.0005061747506260872,0.0003978413005825132,0.010833345353603363
240,0.0005623939796350896,0.000445014942670241,0.01173792127519846
241,0.0006400670390576124,0.0005024363636039197,0.013763075694441795
242,0.0006215808098204434,0.0004889044794254005,0.013267626985907555
243,0.0005950391059741378,0.00047098417417146266,0.012405496090650558
244,0.000603487656917423,0.000467878911877051,0.013560890220105648
245,0.0005869288579560816,0.0004548743600025773,0.013205456547439098
246,0.0005126583855599165,0.00039985188050195575,0.011280661448836327
247,0.0006172924186103046,0.0004808906523976475,0.013640160672366619
248,0.0005592749803327024,0.00043957942398265004,0.011969541199505329
249,0.0004978342913091183,0.000397612078813836,0.01002222765237093
250,0.0005529224290512502,0.0004390249087009579,0.011389762163162231
251,0.0005616609123535454,0.0004426045634318143,0.011905635707080364
252,0.0005906622391194105,0.0004654922231566161,0.012516975402832031
253,0.0005340431234799325,0.0004249699122738093,0.0109073081985116
254,0.0004718646523542702,0.0003685388364829123,0.010332581587135792
255,0.0005916685331612825,0.000472879532026127,0.011878898367285728
256,0.0006514463457278907,0.0005129037308506668,0.013854256831109524
257,0.0005840674275532365,0.00045993403182365,0.012413344345986843
258,0.0005131668876856565,0.00039527873741462827,0.01178882084786892
259,0.0006113545969128609,0.0004776058776769787,0.013374874368309975
260,0.0005252253031358123,0.00040308988536708057,0.01221352070569992
261,0.0005398056819103658,0.00042606747592799366,0.01137381512671709
262,0.0007164249545894563,0.0005670699756592512,0.014935513958334923
263,0.0005178317078389227,0.00040619951323606074,0.011163226328790188
264,0.0005491453921422362,0.00042614119593054056,0.012300396338105202
265,0.0005919727846048772,0.00046208902494981885,0.012988383881747723
266,0.0006312071345746517,0.0004939298960380256,0.013727705925703049
267,0.0005686869844794273,0.00044113543117418885,0.012755142524838448
268,0.0005557742551900446,0.0004366897337604314,0.011908458545804024
269,0.000594244513195008,0.0004640899132937193,0.013015453703701496
270,0.0005813538446091115,0.00045716267777606845,0.012419118545949459
271,0.0005123940645717084,0.00040165838436223567,0.01107355859130621
272,0.0006419587880373001,0.0005033836932852864,0.013857501558959484
273,0.0006329496391117573,0.0004950634902343154,0.013788593001663685
274,0.000557520252186805,0.00044331990648061037,0.01142004132270813
275,0.0005444295820780098,0.000422026205342263,0.012240326032042503
276,0.000578553881496191,0.0004491102590691298,0.01294437050819397
277,0.0006186492391861975,0.0004800370370503515,0.013861210085451603
278,0.000583290820941329,0.00045536228572018445,0.012792854569852352
279,0.0005447416915558279,0.00042451973422430456,0.012022175826132298
280,0.0005133002996444702,0.00040229293517768383,0.011100738309323788
281,0.0005887027946300805,0.0004620376566890627,0.012666497379541397
282,0.0005534708616323769,0.0004397263110149652,0.01137444656342268
283,0.0007048589177429676,0.0005481423577293754,0.015671638771891594
284,0.0006061275489628315,0.0004786157514899969,0.012751180678606033
285,0.0006001316360197961,0.0004648224567063153,0.01353090163320303
286,0.000583683664444834,0.00046021825983189046,0.012346531264483929
287,0.0006265898700803518,0.0004895757301710546,0.013701412826776505
288,0.0005034345085732639,0.00039714251761324704,0.010629215277731419
289,0.0005668304511345923,0.00043738901149481535,0.012944139540195465
290,0.00047956424532458186,0.00036800262751057744,0.011156168766319752
291,0.0007146315765567124,0.0005620254087261856,0.015260612592101097
292,0.0006349089089781046,0.0004986205603927374,0.013628846034407616
293,0.0006139932665973902,0.0004823339404538274,0.013165921904146671
294,0.0005695359432138503,0.00044399191392585635,0.012554407119750977
295,0.0005732165300287306,0.00046326202573254704,0.010995444841682911
296,0.0005417356733232737,0.000426571408752352,0.011516439728438854
297,0.0005594742833636701,0.00044238229747861624,0.011709210462868214
298,0.0006311479373835027,0.0004960789228789508,0.013506896793842316
299,0.0005969603080302477,0.00047186881420202553,0.012509134598076344
300,0.0006246854900382459,0.0004843727219849825,0.014031275175511837
301,0.0006937514408491552,0.0005420101806521416,0.015174116007983685
302,0.0004590157768689096,0.00035543643753044307,0.01035792101174593
303,0.0005911895423196256,0.00046778045361861587,0.012340911664068699
304,0.00047497113700956106,0.00037322635762393475,0.010174479335546494
305,0.0006091375835239887,0.0004748407518491149,0.013429713435471058
306,0.0005196424899622798,0.00041126555879600346,0.0108376769348979
307,0.0006836945540271699,0.0005335532478056848,0.015014149248600006
308,0.000570038566365838,0.00044899460044689476,0.012104400433599949
309,0.0005305093363858759,0.0004153907939326018,0.01151184644550085
310,0.0005417367210611701,0.0004208816681057215,0.012085509486496449
311,0.0005125521565787494,0.00040099734906107187,0.011155478656291962
312,0.0006234952597878873,0.00048053814680315554,0.014295721426606178
313,0.0005509811453521252,0.00043272055336274207,0.01182607188820839
314,0.0005913804052397609,0.00046569565893150866,0.012568479403853416
315,0.0005108294426463544,0.0004016805032733828,0.010914879851043224
316,0.0006396965472958982,0.0005091725033707917,0.01305240485817194
317,0.0005100641283206642,0.00039788265712559223,0.011218154802918434
318,0.0005206193891353905,0.000405357510317117,0.011526178568601608
319,0.0005674724816344678,0.0004385481006465852,0.012892450205981731
320,0.0004945099935866892,0.0003888854989781976,0.010562432929873466
321,0.0006568622775375843,0.0005208084476180375,0.013605376705527306
322,0.0005202852771617472,0.00040866449126042426,0.011162088252604008
323,0.0006413379451259971,0.0005075590452179313,0.013377878814935684
324,0.000548672687727958,0.0004264282470103353,0.012224453501403332
325,0.0005737175233662128,0.000451002677436918,0.01227148249745369
326,0.0004757728020194918,0.00036738431663252413,0.01083884947001934
327,0.0006528772646561265,0.0005058326059952378,0.014704468660056591
328,0.0005371271399781108,0.0004163813719060272,0.012074563652276993
329,0.000633624498732388,0.0004946659319102764,0.013895848765969276
330,0.000578547187615186,0.0004480249772313982,0.01305224560201168
331,0.00057644845219329,0.0004462199576664716,0.013022861443459988
332,0.0005696826847270131,0.0004432671412359923,0.01264155749231577
333,0.0005531605565920472,0.0004313628014642745,0.012179787270724773
334,0.0005199078586883843,0.00039733893936499953,0.012256909161806107
335,0.0005863192491233349,0.00046624598326161504,0.012007311917841434
336,0.0006395939271897078,0.0005009098094888031,0.013868412934243679
337,0.0006318768719211221,0.0004961774684488773,0.013569945469498634
338,0.0005469981115311384,0.00042865026625804603,0.011834773235023022
339,0.0005107717006467283,0.00040266767609864473,0.01081040408462286
340,0.0005014289636164904,0.00038718010182492435,0.011424881406128407
341,0.0005567788612097502,0.00044025477836839855,0.011652402579784393
342,0.0005896009970456362,0.00046045382623560727,0.012914728373289108
343,0.000484983145724982,0.00038572330959141254,0.009925983846187592
344,0.000517913606017828,0.00039972926606424153,0.011818443424999714
345,0.0005992010119371116,0.0004629245668184012,0.013627647422254086
346,0.0005383232492022216,0.0004234487423673272,0.011487461626529694
347,0.0006140119512565434,0.0004828193923458457,0.013119268231093884
348,0.0006246229750104249,0.0004976791678927839,0.012694376520812511
349,0.0006337998202070594,0.000494332576636225,0.01394674088805914
350,0.0005807140260003507,0.0004530654987320304,0.012764857150614262
351,0.0006083190673962235,0.00048128911294043064,0.0127030024304986
352,0.0005132906371727586,0.00040121545316651464,0.0112075200304389
353,0.0005848158616572618,0.00045706427772529423,0.012775156646966934
354,0.0006604539812542498,0.0005150972865521908,0.014535646885633469
355,0.0005383409443311393,0.0004229302576277405,0.011541102081537247
356,0.0005453556659631431,0.0004158321535214782,0.012952350080013275
357,0.0005709810648113489,0.0004491276922635734,0.012185348197817802
358,0.0005741883651353419,0.00044465198880061507,0.012953638099133968
359,0.0004663972940761596,0.00036469983751885593,0.010169745422899723
360,0.0005685869255103171,0.00044007503311149776,0.012851196341216564
361,0.0006747628794983029,0.000520507397595793,0.01542553398758173
362,0.0005347732803784311,0.0004095172043889761,0.012525621801614761
363,0.0005672476254403591,0.0004456914612092078,0.012155621312558651
364,0.0005877863732166588,0.00045793154276907444,0.01298548374325037
365,0.0006017495761625469,0.0004672585055232048,0.013449102640151978
366,0.0005242903716862202,0.0004110654117539525,0.011322511360049248
367,0.0006547964876517653,0.0005103040602989495,0.014449233189225197
368,0.0006388566689565778,0.0004965493571944535,0.014230742119252682
369,0.0005911008920520544,0.00046528407256118953,0.012581683695316315
370,0.0007273429655469954,0.0005701786722056568,0.015716414898633957
371,0.0005628140061162412,0.0004381843318697065,0.012462962418794632
372,0.0005601337761618197,0.0004372395924292505,0.012289402075111866
373,0.0005627726786769927,0.00043672305764630437,0.01260497234761715
374,0.0006165020167827606,0.00048193015391007066,0.013457211665809155
375,0.0005276428419165313,0.00041526806307956576,0.011237477883696556
376,0.0006140877376310527,0.00047784196794964373,0.01362454891204834
377,0.0005077207460999489,0.00039891607593744993,0.010880478657782078
378,0.0005158795393072069,0.0004026521637570113,0.011322744190692902
379,0.0005028134328313172,0.0003998346219304949,0.010297885164618492
380,0.0005693498533219099,0.00043942604679614305,0.012992363423109055
381,0.0005183257744647563,0.0004041446663904935,0.011418095789849758
382,0.0004974598996341228,0.0003866609185934067,0.011079927906394005
383,0.0004919303464703262,0.00039017657400108874,0.010175363160669804
384,0.0005953595973551273,0.00046694872435182333,0.012841079384088516
385,0.0005217572906985879,0.00040882668690755963,0.011293064802885056
386,0.0005331540596671402,0.00041888709529303014,0.011426717042922974
387,0.0005877961521036923,0.0004589712480083108,0.01288248784840107
388,0.0005290828412398696,0.0004083214735146612,0.012076151557266712
389,0.00047962216194719076,0.0003731786855496466,0.010644346475601196
390,0.0005739975022152066,0.0004422303172759712,0.013176710344851017
391,0.0005571089568547904,0.00043575261952355504,0.01213563047349453
392,0.0005135360988788307,0.0003967967350035906,0.011673951521515846
393,0.0006051096133887768,0.00046646379632875323,0.013864580541849136
394,0.0005516835954040289,0.00042608455987647176,0.012559923343360424
395,0.0004937441553920507,0.0003850441426038742,0.010869983583688736
396,0.0005963061121292412,0.0004651934141293168,0.013111284002661705
397,0.0005938460817560554,0.00045451673213392496,0.013932929374277592
398,0.0005607394268736243,0.00043317899690009654,0.012756061740219593
399,0.0004927412956021726,0.00038869050331413746,0.010405071079730988
400,0.0005542371072806418,0.0004307580238673836,0.012347890995442867
401,0.0005214063567109406,0.0004094035248272121,0.01120027806609869
402,0.0005275082075968385,0.0004121883830521256,0.01153198815882206
403,0.000575164332985878,0.0004463329678401351,0.012883149087429047
404,0.0005700768670067191,0.00044186043669469655,0.012821631506085396
405,0.0005058532115072012,0.0003990860714111477,0.010676728561520576
406,0.0005051287589594722,0.0003970951947849244,0.01080336607992649
407,0.00043958635069429874,0.0003398106200620532,0.009977578185498714
408,0.0007053671288304031,0.0005486957961693406,0.01566712185740471
409,0.00048453148338012397,0.00037655734922736883,0.010797425173223019
410,0.0005490747280418873,0.00042587146162986755,0.012320331297814846
411,0.0005514345830306411,0.00042669763206504285,0.012473706156015396
412,0.0006735803326591849,0.00052762555424124,0.014595464803278446
413,0.0006027928902767599,0.0004633081261999905,0.013948469422757626
414,0.00063036271603778,0.0004786454082932323,0.015171719714999199
415,0.000523366208653897,0.0004104017571080476,0.011296441778540611
416,0.0006067216163501143,0.0004715658724308014,0.013515564613044262
417,0.0005235748249106109,0.0004106838023290038,0.011289110407233238
418,0.0004962313105352223,0.00038255297113209963,0.011367843486368656
419,0.0004918911145068705,0.00038174030487425625,0.011015081778168678
420,0.0005765570094808936,0.00044631128548644483,0.013024565763771534
421,0.0005554175586439669,0.000438081769971177,0.011733558028936386
422,0.0006056083366274834,0.0004712123773060739,0.013439609669148922
423,0.0005244704079814255,0.0004110201552975923,0.011345037259161472
424,0.0006269850418902934,0.00048572791274636984,0.014125728979706764
425,0.0005238509038463235,0.0004040617204736918,0.01197890006005764
426,0.00048533451627008617,0.00037306037847884,0.011227408424019814
427,0.0005486236768774688,0.00042960181599482894,0.011902195401489735
428,0.0005923791322857141,0.0004623512795660645,0.013002786785364151
429,0.0005615411791950464,0.0004413066490087658,0.012023437768220901
430,0.0005154894897714257,0.0004042845102958381,0.011120498180389404
431,0.0005617579445242882,0.00044558715308085084,0.011617094278335571
432,0.0005185254849493504,0.0003972738340962678,0.012125163339078426
433,0.0005820363876409829,0.0004495578759815544,0.013247865252196789
434,0.0005556757678277791,0.0004316365229897201,0.012403929606080055
435,0.00049455591943115,0.00037771466304548085,0.011684127151966095
436,0.0006761362892575562,0.0005264352657832205,0.01497010700404644
437,0.0005240481696091592,0.0003995709994342178,0.012447715736925602
438,0.000570767791941762,0.0004468892002478242,0.012387851253151894
439,0.00048745013191364706,0.00037158787017688155,0.011586252599954605
440,0.0005749020492658019,0.00044886823161505163,0.012603390961885452
441,0.0005236791912466288,0.00040090770926326513,0.012277161702513695
442,0.0005593967507593334,0.0004337088030297309,0.01256880909204483
443,0.0006383704603649676,0.0004987162537872791,0.013965441845357418
444,0.0005672902334481478,0.00044305052142590284,0.012423979118466377
445,0.0005196682177484035,0.00040582765359431505,0.011384077370166779
446,0.0005766311660408974,0.00045556909753941,0.012106209993362427
447,0.0005931996274739504,0.00045982992742210627,0.013336974196135998
448,0.000496477005071938,0.00039482477586716413,0.01016522292047739
449,0.00046552318963222206,0.0003580934426281601,0.010742973536252975
450,0.0005175708793103695,0.00039976369589567184,0.011780709959566593
